"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state"
"KR1F022","Kuruman 1","KRR",8,"09/10/2017",4,"Female",112,16.33745678,2017-05-03,NA,159,0.435318275,"ingroupnonbreeder",1
"KR1F022","Kuruman 1","KRR",9,"23/03/2018",4,"Female",134,121.7158381,2017-05-03,NA,324,0.887063655,"ingroupnonbreeder",1
"KR1F022","Kuruman 42","KRR",10,"15/10/2018",3,"Female",142,11.76823613,2017-05-03,NA,530,1.451060917,"Disappeared",2
"KR20F007","Kuruman 20","KRR",8,"02/08/2017",10,"Female",46,1.34743409,2017-08-01,NA,0,0,"ingroupnonbreeder",1
"KR20F007","Kuruman 20","KRR",9,"11/05/2018",13,"Female",91,124.3583704,2017-08-01,NA,283,0.774811773,"ingroupnonbreeder",1
"KR20F007","Kuruman 20","KRR",10,"23/09/2018",14,"Female",104,3.838321871,2017-08-01,NA,418,1.144421629,"ingroupnonbreeder",1
"KR20F007",NA,"KRR",NA,"09/03/2019",NA,"Female",NA,NA,2017-08-01,NA,585,1.60164271,"Disappeared",2
"KR20F009","Kuruman 20","KRR",9,"13/05/2018",13,"Female",60,124.3583704,2018-05-09,NA,0,0,"ingroupnonbreeder",1
"KR20F009","Kuruman 20","KRR",10,"22/09/2018",14,"Female",80,3.838321871,2018-05-09,NA,136,0.372347707,"ingroupnonbreeder",1
"KR20F009","Kuruman 20","KRR",11,"27/03/2019",17,"Female",87,69.35182863,2018-05-09,NA,322,0.881587953,"ingroupnonbreeder",1
"KR20F009","Kuruman 51","KRR",13,"24/03/2020",1,"Female",112,165.6746387,2018-05-09,NA,685,1.875427789,"Disappeared",2
"KR20F012","Kuruman 20","KRR",9,"12/05/2018",13,"Female",58,124.3583704,2018-05-09,NA,0,0,"ingroupnonbreeder",1
"KR20F012","Kuruman 20","KRR",10,"23/09/2018",14,"Female",84,3.838321871,2018-05-09,NA,137,0.375085558,"ingroupnonbreeder",1
"KR20F012","Kuruman 20","KRR",11,"25/03/2019",17,"Female",93,69.35182863,2018-05-09,NA,320,0.876112252,"ingroupnonbreeder",1
"KR20F012","Kuruman 20","KRR",13,"06/04/2020",19,"Female",124,135.605622,2018-05-09,NA,698,1.911019849,"ingroupnonbreeder",1
"KR20F012","Kuruman 20","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2018-05-09,99,749,2.05065024,"ingroupnonbreeder",99
"KR20F013","Kuruman 20","KRR",9,"09/05/2018",13,"Female",71,124.3583704,2018-05-09,NA,0,0,"ingroupnonbreeder",1
"KR20F013","Kuruman 20","KRR",10,"21/09/2018",14,"Female",78,3.838321871,2018-05-09,NA,135,0.369609856,"ingroupnonbreeder",1
"KR20F013","Kuruman 20","KRR",11,"26/03/2019",17,"Female",100,69.35182863,2018-05-09,NA,321,0.878850103,"ingroupnonbreeder",1
"KR20F013",NA,"KRR",NA,"09/09/2019",NA,"Female",NA,NA,2018-05-09,NA,488,1.336071184,"Disappeared",2
"KR20F015","Kuruman 20","KRR",11,"26/03/2019",17,"Female",54,69.35182863,2019-03-25,NA,0,0,"ingroupnonbreeder",1
"KR20F015","Kuruman 20","KRR",13,"07/04/2020",19,"Female",105,135.605622,2019-03-25,NA,379,1.037645448,"ingroupnonbreeder",1
"KR20F015","Kuruman 20","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-03-25,99,429,1.174537988,"ingroupnonbreeder",99
"KR20F018","Kuruman 20","KRR",11,"28/03/2019",17,"Female",25,69.35182863,2019-03-25,NA,0,0,"ingroupnonbreeder",1
"KR20F018","Kuruman 20","KRR",13,"06/04/2020",19,"Female",105,135.605622,2019-03-25,NA,378,1.034907598,"ingroupnonbreeder",1
"KR20F018","Kuruman 20","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-03-25,99,429,1.174537988,"ingroupnonbreeder",99
"KR20F023","Kuruman 20","KRR",13,"07/04/2020",19,"Female",72,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder",1
"KR20F023","Kuruman 20","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR20F025","Kuruman 20","KRR",13,"08/04/2020",19,"Female",59,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder",1
"KR20F025","Kuruman 20","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR20F026","Kuruman 20","KRR",13,"08/04/2020",19,"Female",62,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder",1
"KR20F026","Kuruman 20","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR20F029","Kuruman 20","KRR",13,"09/04/2020",19,"Female",25,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder",1
"KR20F029","Kuruman 20","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR26F002","Kuruman 26","KRR",7,"30/01/2017",5,"Female",52,133.174221,2017-01-30,NA,0,0,"ingroupnonbreeder",1
"KR26F002","Kuruman 26","KRR",8,"08/08/2017",9,"Female",80,1.34743409,2017-01-30,NA,190,0.52019165,"ingroupnonbreeder",1
"KR26F002","Kuruman 26","KRR",9,"29/03/2018",15,"Female",98,121.7158381,2017-01-30,NA,423,1.158110883,"ingroupnonbreeder",1
"KR26F002",NA,"KRR",NA,"14/09/2018",NA,"Female",NA,NA,2017-01-30,NA,592,1.620807666,"Disappeared",2
"KR26F004","Kuruman 26","KRR",8,"07/08/2017",9,"Female",66,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder",1
"KR26F004","Kuruman 26","KRR",9,"30/03/2018",15,"Female",103,121.7158381,2017-08-07,NA,235,0.643394935,"ingroupnonbreeder",1
"KR26F004",NA,"KRR",NA,"14/09/2018",NA,"Female",NA,NA,2017-08-07,NA,403,1.103353867,"Disappeared",2
"KR26F005","Kuruman 26","KRR",8,"07/08/2017",9,"Female",58,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder",1
"KR26F005","Kuruman 26","KRR",9,"29/03/2018",15,"Female",111,121.7158381,2017-08-07,NA,234,0.640657084,"ingroupnonbreeder",1
"KR26F005","Kuruman 56","KRR",13,"18/05/2020",2,"Female",146,64.81177172,2017-08-07,NA,1015,2.778918549,"Disappeared",2
"KR26F007","Kuruman 26","KRR",8,"09/08/2017",9,"Female",59,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder",1
"KR26F007","Kuruman 26","KRR",9,"30/03/2018",15,"Female",96,121.7158381,2017-08-07,NA,235,0.643394935,"ingroupnonbreeder",1
"KR26F007",NA,"KRR",NA,"14/09/2018",NA,"Female",NA,NA,2017-08-07,NA,403,1.103353867,"Disappeared",2
"KR26F011","Kuruman 26","KRR",9,"30/03/2018",15,"Female",48,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder",1
"KR26F011","Kuruman 26","KRR",10,"07/11/2018",9,"Female",85,17.16380656,2018-03-29,NA,223,0.610540726,"ingroupnonbreeder",1
"KR26F011","Kuruman 26","KRR",12,"17/10/2019",13,"Female",108,5.217065306,2018-03-29,NA,567,1.552361396,"ingroupnonbreeder",1
"KR26F011","Kuruman 26","KRR",13,"04/05/2020",11,"Female",116,64.81177172,2018-03-29,NA,767,2.099931554,"ingroupnonbreeder",1
"KR26F011","Kuruman 26","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2018-03-29,99,790,2.162902122,"ingroupnonbreeder",99
"KR26F012","Kuruman 26","KRR",9,"31/03/2018",15,"Female",69,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder",1
"KR26F012","Kuruman 26","KRR",10,"07/11/2018",9,"Female",88,17.16380656,2018-03-29,NA,223,0.610540726,"ingroupnonbreeder",1
"KR26F012",NA,"KRR",NA,"09/03/2019",NA,"Female",NA,NA,2018-03-29,NA,345,0.944558522,"Disappeared",2
"KR26F013","Kuruman 26","KRR",9,"31/03/2018",15,"Female",49,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder",1
"KR26F013","Kuruman 26","KRR",10,"06/11/2018",9,"Female",87,17.16380656,2018-03-29,NA,222,0.607802875,"ingroupnonbreeder",1
"KR26F013","Kuruman 26","KRR",12,"17/10/2019",13,"Female",118,5.217065306,2018-03-29,NA,567,1.552361396,"ingroupnonbreeder",1
"KR26F013","Kuruman 26","KRR",13,"04/05/2020",11,"Female",135,64.81177172,2018-03-29,NA,767,2.099931554,"ingroupnonbreeder",1
"KR26F013","Kuruman 26","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2018-03-29,99,790,2.162902122,"ingroupnonbreeder",99
"KR26F021","Kuruman 26","KRR",12,"19/10/2019",13,"Female",36,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder",1
"KR26F021","Kuruman 26","KRR",13,"04/05/2020",11,"Female",67,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder",1
"KR26F021","Kuruman 26","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder",99
"KR26F022","Kuruman 26","KRR",12,"20/10/2019",13,"Female",79,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder",1
"KR26F022","Kuruman 26","KRR",13,"04/05/2020",11,"Female",91,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder",1
"KR26F022","Kuruman 26","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder",99
"KR26F023","Kuruman 26","KRR",12,"20/10/2019",13,"Female",36,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder",1
"KR26F023","Kuruman 26","KRR",13,"04/05/2020",11,"Female",71,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder",1
"KR26F023","Kuruman 26","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder",99
"KR27F002","Kuruman 27","KRR",7,"05/02/2017",11,"Female",64,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder",1
"KR27F002","Kuruman 27","KRR",8,"08/08/2017",12,"Female",107,1.34743409,2017-02-05,NA,184,0.503764545,"ingroupnonbreeder",1
"KR27F002","Kuruman 27","KRR",9,"05/04/2018",16,"Female",NA,171.3225646,2017-02-05,NA,424,1.160848734,"ingroupnonbreeder",1
"KR27F002","Kuruman 27","KRR",10,"29/11/2018",8,"Female",143,17.16380656,2017-02-05,NA,662,1.812457221,"ingroupnonbreeder",1
"KR27F002","Kuruman 27","KRR",13,"06/05/2020",8,"Female",150,64.81177172,2017-02-05,NA,1186,3.247091034,"ingroupnonbreeder",1
"KR27F002","Kuruman 27","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2017-02-05,99,1207,3.3045859,"ingroupnonbreeder",99
"KR27F003","Kuruman 27","KRR",7,"06/02/2017",11,"Female",54,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder",1
"KR27F003","Kuruman 27","KRR",8,"10/08/2017",12,"Female",97,1.34743409,2017-02-05,NA,186,0.509240246,"ingroupnonbreeder",1
"KR27F003",NA,"KRR",NA,"17/03/2018",NA,"Female",NA,NA,2017-02-05,NA,405,1.108829569,"Disappeared",2
"KR27F008","Kuruman 27","KRR",7,"06/02/2017",11,"Female",63,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder",1
"KR27F008","Kuruman 27","KRR",8,"08/08/2017",12,"Female",92,1.34743409,2017-02-05,NA,184,0.503764545,"ingroupnonbreeder",1
"KR27F008","Kuruman 27","KRR",9,"06/04/2018",16,"Female",NA,171.3225646,2017-02-05,NA,425,1.163586585,"ingroupnonbreeder",1
"KR27F008",NA,"KRR",NA,"14/09/2018",NA,"Female",NA,NA,2017-02-05,NA,586,1.604380561,"Disappeared",2
"KR27F010","Kuruman 27","KRR",8,"11/08/2017",12,"Female",53,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder",1
"KR27F010","Kuruman 27","KRR",9,"11/04/2018",16,"Female",92,171.3225646,2017-08-07,NA,247,0.676249144,"ingroupnonbreeder",1
"KR27F010","Kuruman 54","KRR",13,"04/05/2020",2,"Female",138,64.81177172,2017-08-07,NA,1001,2.740588638,"Disappeared",2
"KR27F011","Kuruman 27","KRR",8,"11/08/2017",12,"Female",23,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder",1
"KR27F011","Kuruman 27","KRR",9,"06/04/2018",16,"Female",NA,171.3225646,2017-08-07,NA,242,0.66255989,"ingroupnonbreeder",1
"KR27F011",NA,"KRR",NA,"14/09/2018",NA,"Female",NA,NA,2017-08-07,NA,403,1.103353867,"Disappeared",2
"KR27F012","Kuruman 27","KRR",9,"07/04/2018",16,"Female",27,171.3225646,2018-04-05,NA,0,0,"ingroupnonbreeder",1
"KR27F012","Kuruman 27","KRR",10,"29/11/2018",8,"Female",90,17.16380656,2018-04-05,NA,238,0.651608487,"ingroupnonbreeder",1
"KR27F012","Kuruman 27","KRR",12,"16/09/2019",6,"Female",111,0.397720048,2018-04-05,NA,529,1.448323066,"ingroupnonbreeder",1
"KR27F012",NA,"KRR",NA,"05/03/2020",NA,"Female",NA,NA,2018-04-05,NA,700,1.916495551,"Disappeared",2
"KR27F013","Kuruman 27","KRR",9,"06/04/2018",16,"Female",34,171.3225646,2018-04-05,NA,0,0,"ingroupnonbreeder",1
"KR27F013","Kuruman 27","KRR",10,"27/11/2018",8,"Female",97,17.16380656,2018-04-05,NA,236,0.646132786,"ingroupnonbreeder",1
"KR27F013","Kuruman 27","KRR",12,"17/09/2019",6,"Female",107,0.397720048,2018-04-05,NA,530,1.451060917,"ingroupnonbreeder",1
"KR27F013","Kuruman 27","KRR",13,"06/05/2020",8,"Female",92,64.81177172,2018-04-05,NA,762,2.0862423,"ingroupnonbreeder",1
"KR27F013","Kuruman 27","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2018-04-05,99,783,2.143737166,"ingroupnonbreeder",99
"KR27F018","Kuruman 27","KRR",12,"19/09/2019",6,"Female",40,0.397720048,2019-09-16,NA,0,0,"ingroupnonbreeder",1
"KR27F018",NA,"KRR",NA,"05/03/2020",NA,"Female",NA,NA,2019-09-16,NA,171,0.468172485,"Disappeared",2
"KR28F003","Kuruman 28","KRR",8,"21/10/2017",6,"Female",57,16.33745678,2017-10-19,NA,0,0,"ingroupnonbreeder",1
"KR28F003","Kuruman 28","KRR",9,"22/04/2018",8,"Female",99,171.3225646,2017-10-19,NA,185,0.506502396,"ingroupnonbreeder",1
"KR28F003","Kuruman 28","KRR",10,"18/09/2018",9,"Female",111,3.838321871,2017-10-19,NA,334,0.914442163,"ingroupnonbreeder",1
"KR28F003","Kuruman 28","KRR",11,"20/03/2019",11,"Female",119,69.35182863,2017-10-19,NA,517,1.415468857,"ingroupnonbreeder",1
"KR28F003",NA,"KRR",NA,"09/09/2019",NA,"Female",NA,NA,2017-10-19,NA,690,1.889117043,"Disappeared",2
"KR28F006","Kuruman 28","KRR",9,"22/04/2018",8,"Female",33,171.3225646,2018-04-20,NA,0,0,"ingroupnonbreeder",1
"KR28F006","Kuruman 28","KRR",10,"16/09/2018",9,"Female",74,3.838321871,2018-04-20,NA,149,0.407939767,"ingroupnonbreeder",1
"KR28F006","Kuruman 28","KRR",11,"19/03/2019",11,"Female",97,69.35182863,2018-04-20,NA,333,0.911704312,"ingroupnonbreeder",1
"KR28F006","Kuruman 28","KRR",12,"16/09/2019",8,"Female",112,0.397720048,2018-04-20,NA,514,1.407255305,"ingroupnonbreeder",1
"KR28F006","Kuruman 28","KRR",13,"17/03/2020",13,"Female",128,165.6746387,2018-04-20,NA,697,1.908281999,"ingroupnonbreeder",1
"KR28F006","Kuruman 28","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2018-04-20,99,768,2.102669405,"ingroupnonbreeder",99
"KR28F009","Kuruman 28","KRR",10,"16/09/2018",9,"Female",54,3.838321871,2018-09-15,NA,0,0,"ingroupnonbreeder",1
"KR28F009","Kuruman 28","KRR",11,"20/03/2019",11,"Female",98,69.35182863,2018-09-15,NA,186,0.509240246,"ingroupnonbreeder",1
"KR28F009","Kuruman 28","KRR",12,"16/09/2019",8,"Female",122,0.397720048,2018-09-15,NA,366,1.002053388,"ingroupnonbreeder",1
"KR28F009","Kuruman 28","KRR",13,"17/03/2020",13,"Female",134,165.6746387,2018-09-15,NA,549,1.503080082,"ingroupnonbreeder",1
"KR28F009","Kuruman 28","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2018-09-15,99,620,1.697467488,"ingroupnonbreeder",99
"KR28F013","Kuruman 28","KRR",12,"19/09/2019",8,"Female",22,0.397720048,2019-09-16,NA,0,0,"ingroupnonbreeder",1
"KR28F013","Kuruman 28","KRR",13,"19/03/2020",13,"Female",58,165.6746387,2019-09-16,NA,185,0.506502396,"ingroupnonbreeder",1
"KR28F013","Kuruman 28","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-09-16,99,254,0.6954141,"ingroupnonbreeder",99
"KR28F014","Kuruman 28","KRR",12,"19/09/2019",8,"Female",26,0.397720048,2019-09-16,NA,0,0,"ingroupnonbreeder",1
"KR28F014","Kuruman 28","KRR",13,"17/03/2020",13,"Female",74,165.6746387,2019-09-16,NA,183,0.501026694,"ingroupnonbreeder",1
"KR28F014","Kuruman 28","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-09-16,99,254,0.6954141,"ingroupnonbreeder",99
"KR28F015","Kuruman 28","KRR",13,"17/03/2020",13,"Female",64,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder",1
"KR28F015","Kuruman 28","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder",99
"KR28F017","Kuruman 28","KRR",13,"19/03/2020",13,"Female",27,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder",1
"KR28F017","Kuruman 28","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder",99
"KR28F018","Kuruman 28","KRR",13,"19/03/2020",13,"Female",29,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder",1
"KR28F018","Kuruman 28","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder",99
"KR28F019","Kuruman 28","KRR",13,"20/03/2020",13,"Female",32,165.6746387,2020-03-16,NA,0,0,"ingroupnonbreeder",1
"KR28F019","Kuruman 28","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-03-16,99,72,0.197125257,"ingroupnonbreeder",99
"KR30F002","Kuruman 30","KRR",13,"27/04/2020",10,"Female",74,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder",1
"KR30F002","Kuruman 30","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder",99
"KR30F003","Kuruman 30","KRR",13,"27/04/2020",10,"Female",39,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder",1
"KR30F003","Kuruman 30","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder",99
"KR30F005","Kuruman 30","KRR",13,"27/04/2020",10,"Female",73,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder",1
"KR30F005","Kuruman 30","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder",99
"KR30F006","Kuruman 30","KRR",13,"27/04/2020",10,"Female",73,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder",1
"KR30F006","Kuruman 30","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder",99
"KR31F004","Kuruman 31","KRR",8,"19/10/2017",6,"Female",63,16.33745678,2017-10-19,NA,0,0,"ingroupnonbreeder",1
"KR31F004","Kuruman 31","KRR",9,"30/03/2018",7,"Female",91,121.7158381,2017-10-19,NA,162,0.443531828,"ingroupnonbreeder",1
"KR31F004","Kuruman 48","KRR",12,"23/10/2019",1,"Female",144,5.217065306,2017-10-19,NA,734,2.009582478,"Disappeared",2
"KR31F008","Kuruman 31","KRR",12,"24/11/2019",13,"Female",55,9.848668221,2019-11-23,NA,0,0,"ingroupnonbreeder",1
"KR31F008","Kuruman 31","KRR",13,"20/04/2020",17,"Female",88,135.605622,2019-11-23,NA,149,0.407939767,"ingroupnonbreeder",1
"KR31F008","Kuruman 31","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-11-23,99,186,0.509240246,"ingroupnonbreeder",99
"KR31F017","Kuruman 31","KRR",12,"26/11/2019",13,"Female",53,9.848668221,2019-11-23,NA,0,0,"ingroupnonbreeder",1
"KR31F017","Kuruman 31","KRR",13,"20/04/2020",17,"Female",89,135.605622,2019-11-23,NA,149,0.407939767,"ingroupnonbreeder",1
"KR31F017","Kuruman 31","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-11-23,99,186,0.509240246,"ingroupnonbreeder",99
"KR31F020","Kuruman 31","KRR",13,"23/04/2020",17,"Female",26,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder",1
"KR31F020","Kuruman 31","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder",99
"KR33F004","Kuruman 33","KRR",10,"16/10/2018",5,"Female",78,11.76823613,2018-10-15,NA,0,0,"ingroupnonbreeder",1
"KR33F004","Kuruman 33","KRR",11,"16/04/2019",7,"Female",93,89.01727301,2018-10-15,NA,183,0.501026694,"ingroupnonbreeder",1
"KR33F004","Kuruman 33","KRR",12,"08/10/2019",7,"Female",90,5.217065306,2018-10-15,NA,358,0.980150582,"ingroupnonbreeder",1
"KR33F004",NA,"KRR",NA,"05/03/2020",NA,"Female",NA,NA,2018-10-15,NA,507,1.388090349,"Disappeared",2
"KR33F005","Kuruman 33","KRR",11,"15/04/2019",7,"Female",49,89.01727301,2019-04-15,NA,0,0,"ingroupnonbreeder",1
"KR33F005","Kuruman 33","KRR",12,"08/10/2019",7,"Female",66,5.217065306,2019-04-15,NA,176,0.481861739,"ingroupnonbreeder",1
"KR33F005","Kuruman 33","KRR",13,"15/04/2020",6,"Female",71,135.605622,2019-04-15,NA,366,1.002053388,"ingroupnonbreeder",1
"KR33F005","Kuruman 33","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-04-15,99,408,1.117043121,"ingroupnonbreeder",99
"KR34F004","Kuruman 34","KRR",11,"06/04/2019",7,"Female",59,89.01727301,2019-04-06,NA,0,0,"ingroupnonbreeder",1
"KR34F004",NA,"KRR",NA,"09/09/2019",NA,"Female",NA,NA,2019-04-06,NA,156,0.427104723,"Disappeared",2
"KR34F005","Kuruman 34","KRR",11,"08/04/2019",7,"Female",64,89.01727301,2019-04-06,NA,0,0,"ingroupnonbreeder",1
"KR34F005","Kuruman 34","KRR",12,"09/09/2019",8,"Female",68,0.397720048,2019-04-06,NA,156,0.427104723,"ingroupnonbreeder",1
"KR34F005","Kuruman 34","KRR",13,"01/04/2020",8,"Female",79,165.6746387,2019-04-06,NA,361,0.988364134,"ingroupnonbreeder",1
"KR34F005","Kuruman 34","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-04-06,99,417,1.141683778,"ingroupnonbreeder",99
"KR34F006","Kuruman 34","KRR",12,"11/09/2019",8,"Female",70,0.397720048,2019-09-09,NA,0,0,"ingroupnonbreeder",1
"KR34F006","Kuruman 34","KRR",13,"02/04/2020",8,"Female",78,165.6746387,2019-09-09,NA,206,0.563997262,"ingroupnonbreeder",1
"KR34F006","Kuruman 34","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-09-09,99,261,0.714579055,"ingroupnonbreeder",99
"KR34F007","Kuruman 34","KRR",12,"12/09/2019",8,"Female",63,0.397720048,2019-09-09,NA,0,0,"ingroupnonbreeder",1
"KR34F007","Kuruman 34","KRR",13,"01/04/2020",8,"Female",77,165.6746387,2019-09-09,NA,205,0.561259411,"ingroupnonbreeder",1
"KR34F007","Kuruman 34","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-09-09,99,261,0.714579055,"ingroupnonbreeder",99
"KR35F001","Kuruman 35","KRR",11,"04/04/2019",5,"Female",55,89.01727301,2019-04-04,NA,0,0,"ingroupnonbreeder",1
"KR35F001","Kuruman 35","KRR",12,"06/10/2019",7,"Female",79,5.217065306,2019-04-04,NA,185,0.506502396,"ingroupnonbreeder",1
"KR35F001",NA,"KRR",NA,"05/03/2020",NA,"Female",NA,NA,2019-04-04,NA,336,0.919917864,"Disappeared",2
"KR35F003","Kuruman 35","KRR",11,"05/04/2019",5,"Female",42,89.01727301,2019-04-04,NA,0,0,"ingroupnonbreeder",1
"KR35F003","Kuruman 35","KRR",12,"06/10/2019",7,"Female",71,5.217065306,2019-04-04,NA,185,0.506502396,"ingroupnonbreeder",1
"KR35F003","Kuruman 35","KRR",13,"13/04/2020",9,"Female",80,135.605622,2019-04-04,NA,375,1.026694045,"ingroupnonbreeder",1
"KR35F003","Kuruman 35","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-04-04,99,419,1.14715948,"ingroupnonbreeder",99
"KR35F004","Kuruman 35","KRR",12,"06/10/2019",7,"Female",24,5.217065306,2019-10-06,NA,0,0,"ingroupnonbreeder",1
"KR35F004","Kuruman 35","KRR",13,"13/04/2020",9,"Female",72,135.605622,2019-10-06,NA,190,0.52019165,"ingroupnonbreeder",1
"KR35F004","Kuruman 35","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2019-10-06,99,234,0.640657084,"ingroupnonbreeder",99
"KR35F006","Kuruman 35","KRR",13,"13/04/2020",9,"Female",50,135.605622,2020-04-13,NA,0,0,"ingroupnonbreeder",1
"KR35F006","Kuruman 35","KRR",NA,"27/05/2020",NA,"Female",NA,64.81177172,2020-04-13,99,44,0.120465435,"ingroupnonbreeder",99
"KR36F003","Kuruman 36","KRR",7,"08/05/2017",14,"Female",77,75.0055436,2017-05-08,NA,0,0,"ingroupnonbreeder",1
"KR36F003","Kuruman 36","KRR",8,"10/10/2017",14,"Female",93,16.33745678,2017-05-08,NA,155,0.424366872,"ingroupnonbreeder",1
"KR36F003","Kuruman 36","KRR",9,"18/04/2018",9,"Female",130,171.3225646,2017-05-08,NA,345,0.944558522,"ingroupnonbreeder",1
"KR36F003","Kuruman 36","KRR",10,"14/10/2018",12,"Female",122,11.76823613,2017-05-08,NA,524,1.434633812,"ingroupnonbreeder",1
"KR36F003","Kuruman 36","KRR",11,"16/04/2019",15,"Female",139,89.01727301,2017-05-08,NA,708,1.938398357,"ingroupnonbreeder",1
"KR36F003",NA,"KRR",NA,"09/09/2019",NA,"Female",NA,NA,2017-05-08,NA,854,2.338124572,"Disappeared",2
