"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","CaptureStart","CaptureEnd","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state","id"
"KR36F003",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Female",NA,NA,2017-05-08,NA,854,2.338124572,"Disappeared","2","93"
"KR36F004","Kuruman 36","KRR",7,"08/05/2017",2017-05-08,"10/05/2017",14,"Female",77,75.0055436,2017-05-08,NA,0,0,"ingroupnonbreeder","1","94"
"KR36F004","Kuruman 36","KRR",8,"09/10/2017",2017-10-09,"10/10/2017",14,"Female",97,16.33745678,2017-05-08,NA,154,0.421629021,"ingroupnonbreeder","1","94"
"KR36F004","Kuruman 36","KRR",9,"19/04/2018",2018-04-17,"24/04/2018",9,"Female",116,171.3225646,2017-05-08,NA,346,0.947296372,"ingroupnonbreeder","1","94"
"KR36F004",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Female",NA,NA,2017-05-08,NA,494,1.352498289,"Disappeared","2","94"
"KR36F010","Kuruman 36","KRR",7,"09/05/2017",2017-05-08,"10/05/2017",14,"Female",36,75.0055436,2017-05-08,NA,0,0,"ingroupnonbreeder","1","95"
"KR36F010","Kuruman 36","KRR",8,"09/10/2017",2017-10-09,"10/10/2017",14,"Female",78,16.33745678,2017-05-08,NA,154,0.421629021,"ingroupnonbreeder","1","95"
"KR36F010","Kuruman 36","KRR",9,"20/04/2018",2018-04-17,"24/04/2018",9,"Female",90,171.3225646,2017-05-08,NA,347,0.950034223,"ingroupnonbreeder","1","95"
"KR36F010","Kuruman 36","KRR",10,"14/10/2018",2018-10-13,"15/10/2018",12,"Female",109,11.76823613,2017-05-08,NA,524,1.434633812,"ingroupnonbreeder","1","95"
"KR36F010","Kuruman 36","KRR",12,"31/10/2019",2019-10-28,"31/10/2019",4,"Female",113,5.217065306,2017-05-08,NA,906,2.480492813,"ingroupnonbreeder","1","95"
"KR36F010","Kuruman 36","KRR",13,"11/05/2020",2020-05-11,"12/05/2020",8,"Female",115,64.81177172,2017-05-08,NA,1099,3.008898015,"ingroupnonbreeder","1","95"
"KR36F010","Kuruman 36","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2017-05-08,99,1115,3.052703628,"ingroupnonbreeder","99","95"
"L11F030","Lonely 11","Lonely",7,"31/05/2017",2017-05-30,"01/06/2017",6,"Female",40,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder","1","96"
"L11F030","Lonely 11","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder","99","96"
"L14F030","Lonely 14","Lonely",7,"31/05/2017",2017-05-30,"01/06/2017",13,"Female",65,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder","1","97"
"L14F030","Lonely 14","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder","99","97"
"L14F031","Lonely 14","Lonely",7,"01/06/2017",2017-05-30,"01/06/2017",13,"Female",49,75.0055436,2017-05-30,NA,0,0,"ingroupnonbreeder","1","98"
"L14F031","Lonely 14","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-05-30,99,64,0.17522245,"ingroupnonbreeder","99","98"
"L13F035","Lonely 13","Lonely",7,"06/06/2017",2017-06-05,"07/06/2017",10,"Female",72,52.75207139,2017-06-05,NA,0,0,"ingroupnonbreeder","1","99"
"L13F035","Lonely 13","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-05,99,58,0.158795346,"ingroupnonbreeder","99","99"
"L62F005","Lonely 62","Lonely",7,"05/06/2017",2017-06-05,"06/06/2017",6,"Female",46,52.75207139,2017-06-05,NA,0,0,"ingroupnonbreeder","1","100"
"L62F005","Lonely 62","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-05,99,58,0.158795346,"ingroupnonbreeder","99","100"
"L10F004","Lonely 10","Lonely",7,"21/06/2017",2017-06-21,"23/06/2017",8,"Female",27,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder","1","101"
"L10F004","Lonely 10","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder","99","101"
"L10F005","Lonely 10","Lonely",7,"21/06/2017",2017-06-21,"23/06/2017",8,"Female",66,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder","1","102"
"L10F005","Lonely 10","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder","99","102"
"L10F006","Lonely 10","Lonely",7,"22/06/2017",2017-06-21,"23/06/2017",8,"Female",66,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder","1","103"
"L10F006","Lonely 10","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder","99","103"
"L10F008","Lonely 10","Lonely",7,"23/06/2017",2017-06-21,"23/06/2017",8,"Female",37,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder","1","104"
"L10F008","Lonely 10","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder","99","104"
"L40F016","Lonely 40","Lonely",7,"22/06/2017",2017-06-21,"22/06/2017",12,"Female",42,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder","1","105"
"L40F016","Lonely 40","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder","99","105"
"L48F006","Lonely 48","Lonely",7,"22/06/2017",2017-06-21,"23/06/2017",11,"Female",55,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder","1","106"
"L48F006","Lonely 48","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder","99","106"
"L48F008","Lonely 48","Lonely",7,"22/06/2017",2017-06-21,"23/06/2017",11,"Female",77,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder","1","107"
"L48F008","Lonely 48","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder","99","107"
"L48F010","Lonely 48","Lonely",7,"23/06/2017",2017-06-21,"23/06/2017",11,"Female",60,52.75207139,2017-06-21,NA,0,0,"ingroupnonbreeder","1","108"
"L48F010","Lonely 48","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-21,99,42,0.114989733,"ingroupnonbreeder","99","108"
"L16F016","Lonely 16","Lonely",7,"28/06/2017",2017-06-27,"29/06/2017",12,"Female",48,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder","1","109"
"L16F016","Lonely 16","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder","99","109"
"L18F016","Lonely 18","Lonely",7,"27/06/2017",2017-06-27,"29/06/2017",7,"Female",67,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder","1","110"
"L18F016","Lonely 18","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder","99","110"
"L46F020","Lonely 46","Lonely",7,"27/06/2017",2017-06-27,"01/07/2017",12,"Female",43,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder","1","111"
"L46F020","Lonely 46","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder","99","111"
"L46F022","Lonely 46","Lonely",7,"29/06/2017",2017-06-27,"01/07/2017",12,"Female",77,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder","1","112"
"L46F022","Lonely 46","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder","99","112"
"L46F023","Lonely 46","Lonely",7,"29/06/2017",2017-06-27,"01/07/2017",12,"Female",75,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder","1","113"
"L46F023","Lonely 46","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder","99","113"
"L46F024","Lonely 46","Lonely",7,"01/07/2017",2017-06-27,"01/07/2017",12,"Female",46,52.75207139,2017-06-27,NA,0,0,"ingroupnonbreeder","1","114"
"L46F024","Lonely 46","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-06-27,99,36,0.098562628,"ingroupnonbreeder","99","114"
"L19F002","Lonely 19","Lonely",7,"14/07/2017",2017-07-13,"15/07/2017",3,"Female",37,2.493346736,2017-07-13,NA,0,0,"ingroupnonbreeder","1","115"
"L19F002","Lonely 19","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-07-13,99,20,0.054757016,"ingroupnonbreeder","99","115"
"L65F002","Lonely 65","Lonely",7,"13/07/2017",2017-07-13,"16/07/2017",3,"Female",69,2.493346736,2017-07-13,NA,0,0,"ingroupnonbreeder","1","116"
"L65F002","Lonely 65","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-07-13,99,20,0.054757016,"ingroupnonbreeder","99","116"
"L20F014","Lonely 20","Lonely",7,"21/07/2017",2017-07-20,"22/07/2017",10,"Female",43,2.493346736,2017-07-20,NA,0,0,"ingroupnonbreeder","1","117"
"L20F014","Lonely 20","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,NA,NA,1.34743409,2017-07-20,99,13,0.03559206,"ingroupnonbreeder","99","117"
"KR20F007","Kuruman 20","KRR",8,"02/08/2017",2017-08-01,"03/08/2017",10,"Female",46,1.34743409,2017-08-01,NA,0,0,"ingroupnonbreeder","1","118"
"KR20F007","Kuruman 20","KRR",9,"11/05/2018",2018-05-09,"14/05/2018",13,"Female",91,124.3583704,2017-08-01,NA,283,0.774811773,"ingroupnonbreeder","1","118"
"KR20F007","Kuruman 20","KRR",10,"23/09/2018",2018-09-21,"27/09/2018",14,"Female",104,3.838321871,2017-08-01,NA,418,1.144421629,"ingroupnonbreeder","1","118"
"KR20F007",NA,"KRR",NA,"09/03/2019",2019-03-09,NA,NA,"Female",NA,NA,2017-08-01,NA,585,1.60164271,"Disappeared","2","118"
"KR26F004","Kuruman 26","KRR",8,"07/08/2017",2017-08-07,"09/08/2017",9,"Female",66,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder","1","119"
"KR26F004","Kuruman 26","KRR",9,"30/03/2018",2018-03-29,"01/04/2018",15,"Female",103,121.7158381,2017-08-07,NA,235,0.643394935,"ingroupnonbreeder","1","119"
"KR26F004",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Female",NA,NA,2017-08-07,NA,403,1.103353867,"Disappeared","2","119"
"KR26F005","Kuruman 26","KRR",8,"07/08/2017",2017-08-07,"09/08/2017",9,"Female",58,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder","1","120"
"KR26F005","Kuruman 26","KRR",9,"29/03/2018",2018-03-29,"01/04/2018",15,"Female",111,121.7158381,2017-08-07,NA,234,0.640657084,"ingroupnonbreeder","1","120"
"KR26F005","Kuruman 56","KRR",13,"18/05/2020",2020-05-18,"18/05/2020",2,"Female",146,64.81177172,2017-08-07,NA,1015,2.778918549,"Disappeared","2","120"
"KR26F007","Kuruman 26","KRR",8,"09/08/2017",2017-08-07,"09/08/2017",9,"Female",59,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder","1","121"
"KR26F007","Kuruman 26","KRR",9,"30/03/2018",2018-03-29,"01/04/2018",15,"Female",96,121.7158381,2017-08-07,NA,235,0.643394935,"ingroupnonbreeder","1","121"
"KR26F007",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Female",NA,NA,2017-08-07,NA,403,1.103353867,"Disappeared","2","121"
"KR27F010","Kuruman 27","KRR",8,"11/08/2017",2017-08-07,"11/08/2017",12,"Female",53,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder","1","122"
"KR27F010","Kuruman 27","KRR",9,"11/04/2018",2018-04-05,"11/04/2018",16,"Female",92,171.3225646,2017-08-07,NA,247,0.676249144,"ingroupnonbreeder","1","122"
"KR27F010","Kuruman 54","KRR",13,"04/05/2020",2020-05-04,"05/05/2020",2,"Female",138,64.81177172,2017-08-07,NA,1001,2.740588638,"Disappeared","2","122"
"KR27F011","Kuruman 27","KRR",8,"11/08/2017",2017-08-07,"11/08/2017",12,"Female",23,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder","1","123"
"KR27F011","Kuruman 27","KRR",9,"06/04/2018",2018-04-05,"11/04/2018",16,"Female",NA,171.3225646,2017-08-07,NA,242,0.66255989,"ingroupnonbreeder","1","123"
"KR27F011",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Female",NA,NA,2017-08-07,NA,403,1.103353867,"Disappeared","2","123"
"KR8F016","Kuruman 8","KRR",8,"14/08/2017",2017-08-14,"16/08/2017",11,"Female",69,1.34743409,2017-08-14,NA,0,0,"ingroupnonbreeder","1","124"
"KR8F016","Kuruman 8","KRR",9,"02/05/2018",2018-04-30,"06/05/2018",16,"Female",93,171.3225646,2017-08-14,NA,261,0.714579055,"ingroupnonbreeder","1","124"
"KR8F016",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Female",NA,NA,2017-08-14,NA,396,1.084188912,"Disappeared","2","124"
"KR8F017","Kuruman 8","KRR",8,"15/08/2017",2017-08-14,"16/08/2017",11,"Female",43,1.34743409,2017-08-14,NA,0,0,"ingroupnonbreeder","1","125"
"KR8F017","Kuruman 8","KRR",9,"03/05/2018",2018-04-30,"06/05/2018",16,"Female",NA,171.3225646,2017-08-14,NA,262,0.717316906,"ingroupnonbreeder","1","125"
"KR8F017","Kuruman 8","KRR",10,"05/11/2018",2018-11-05,"09/11/2018",16,"Female",118,17.16380656,2017-08-14,NA,448,1.226557153,"ingroupnonbreeder","1","125"
"KR8F017",NA,"KRR",NA,"09/03/2019",2019-03-09,NA,NA,"Female",NA,NA,2017-08-14,NA,572,1.56605065,"Disappeared","2","125"
"KR10F022","Kuruman 10","KRR",8,"20/08/2017",2017-08-19,"22/08/2017",12,"Female",61,1.34743409,2017-08-19,NA,0,0,"ingroupnonbreeder","1","126"
"KR10F022","Kuruman 10","KRR",10,"04/10/2018",2018-10-02,"10/10/2018",16,"Female",124,11.76823613,2017-08-19,NA,411,1.125256674,"ingroupnonbreeder","1","126"
"KR10F022","Kuruman 10","KRR",11,"16/03/2019",2019-03-12,"17/03/2019",20,"Female",127,69.35182863,2017-08-19,NA,574,1.571526352,"ingroupnonbreeder","1","126"
"KR10F022","Kuruman 10","KRR",12,"09/09/2019",2019-09-09,"10/09/2019",19,"Female",112,0.397720048,2017-08-19,NA,751,2.056125941,"ingroupnonbreeder","1","126"
"KR10F022","Kuruman 10","KRR",13,"09/03/2020",2020-03-08,"12/03/2020",16,"Female",130,165.6746387,2017-08-19,NA,933,2.554414784,"ingroupnonbreeder","1","126"
"KR10F022","Kuruman 10","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2017-08-19,99,1012,2.770704997,"ingroupnonbreeder","99","126"
"KR10F024","Kuruman 10","KRR",8,"21/08/2017",2017-08-19,"22/08/2017",12,"Female",60,1.34743409,2017-08-19,NA,0,0,"ingroupnonbreeder","1","127"
"KR10F024","Kuruman 10","KRR",9,"18/03/2018",2018-03-17,"20/03/2018",17,"Female",97,121.7158381,2017-08-19,NA,211,0.577686516,"ingroupnonbreeder","1","127"
"KR10F024","Kuruman 10","KRR",10,"04/10/2018",2018-10-02,"10/10/2018",16,"Female",106,11.76823613,2017-08-19,NA,411,1.125256674,"ingroupnonbreeder","1","127"
"KR10F024","Kuruman 10","KRR",11,"13/03/2019",2019-03-12,"17/03/2019",20,"Female",111,69.35182863,2017-08-19,NA,571,1.563312799,"ingroupnonbreeder","1","127"
"KR10F024","Kuruman 10","KRR",12,"10/09/2019",2019-09-09,"10/09/2019",19,"Female",101,0.397720048,2017-08-19,NA,752,2.058863792,"ingroupnonbreeder","1","127"
"KR10F024","Kuruman 10","KRR",13,"09/03/2020",2020-03-08,"12/03/2020",16,"Female",120,165.6746387,2017-08-19,NA,933,2.554414784,"ingroupnonbreeder","1","127"
"KR10F024","Kuruman 10","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2017-08-19,99,1012,2.770704997,"ingroupnonbreeder","99","127"
"KR11F007","Kuruman 11","KRR",8,"19/08/2017",2017-08-19,"21/08/2017",11,"Female",53,1.34743409,2017-08-19,NA,0,0,"ingroupnonbreeder","1","128"
"KR11F007","Kuruman 11","KRR",9,"18/03/2018",2018-03-17,"20/03/2018",15,"Female",98,121.7158381,2017-08-19,NA,211,0.577686516,"ingroupnonbreeder","1","128"
"KR11F007","Kuruman 11","KRR",10,"05/10/2018",2018-10-02,"10/10/2018",16,"Female",123,11.76823613,2017-08-19,NA,412,1.127994524,"ingroupnonbreeder","1","128"
"KR11F007","Kuruman 11","KRR",11,"13/03/2019",2019-03-12,"14/03/2019",22,"Female",128,69.35182863,2017-08-19,NA,571,1.563312799,"ingroupnonbreeder","1","128"
"KR11F007",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Female",NA,NA,2017-08-19,NA,751,2.056125941,"Disappeared","2","128"
"KR11F008","Kuruman 11","KRR",8,"20/08/2017",2017-08-19,"21/08/2017",11,"Female",57,1.34743409,2017-08-19,NA,0,0,"ingroupnonbreeder","1","129"
"KR11F008","Kuruman 11","KRR",9,"18/03/2018",2018-03-17,"20/03/2018",15,"Female",107,121.7158381,2017-08-19,NA,211,0.577686516,"ingroupnonbreeder","1","129"
"KR11F008","Kuruman 11","KRR",10,"04/10/2018",2018-10-02,"10/10/2018",16,"Female",121,11.76823613,2017-08-19,NA,411,1.125256674,"ingroupnonbreeder","1","129"
"KR11F008","Kuruman 11","KRR",11,"13/03/2019",2019-03-12,"14/03/2019",22,"Female",122,69.35182863,2017-08-19,NA,571,1.563312799,"ingroupnonbreeder","1","129"
"KR11F008","Kuruman 11","KRR",12,"25/09/2019",2019-09-23,"27/09/2019",20,"Female",111,0.397720048,2017-08-19,NA,767,2.099931554,"ingroupnonbreeder","1","129"
"KR11F008","Kuruman 11","KRR",13,"01/04/2020",2020-03-30,"01/04/2020",17,"Female",104,165.6746387,2017-08-19,NA,956,2.617385352,"ingroupnonbreeder","1","129"
"KR11F008","Kuruman 11","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2017-08-19,99,1012,2.770704997,"ingroupnonbreeder","99","129"
"KR36F013","Kuruman 36","KRR",8,"09/10/2017",2017-10-09,"10/10/2017",14,"Female",50,16.33745678,2017-10-09,NA,0,0,"ingroupnonbreeder","1","130"
"KR36F013",NA,"KRR",NA,"17/03/2018",2018-03-17,NA,NA,"Female",NA,NA,2017-10-09,NA,159,0.435318275,"Disappeared","2","130"
"KR28F003","Kuruman 28","KRR",8,"21/10/2017",2017-10-19,"23/10/2017",6,"Female",57,16.33745678,2017-10-19,NA,0,0,"ingroupnonbreeder","1","131"
"KR28F003","Kuruman 28","KRR",9,"22/04/2018",2018-04-20,"24/04/2018",8,"Female",99,171.3225646,2017-10-19,NA,185,0.506502396,"ingroupnonbreeder","1","131"
"KR28F003","Kuruman 28","KRR",10,"18/09/2018",2018-09-15,"18/09/2018",9,"Female",111,3.838321871,2017-10-19,NA,334,0.914442163,"ingroupnonbreeder","1","131"
"KR28F003","Kuruman 28","KRR",11,"20/03/2019",2019-03-19,"20/03/2019",11,"Female",119,69.35182863,2017-10-19,NA,517,1.415468857,"ingroupnonbreeder","1","131"
"KR28F003",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Female",NA,NA,2017-10-19,NA,690,1.889117043,"Disappeared","2","131"
"KR31F004","Kuruman 31","KRR",8,"19/10/2017",2017-10-19,"21/10/2017",6,"Female",63,16.33745678,2017-10-19,NA,0,0,"ingroupnonbreeder","1","132"
"KR31F004","Kuruman 31","KRR",9,"30/03/2018",2018-03-29,"01/04/2018",7,"Female",91,121.7158381,2017-10-19,NA,162,0.443531828,"ingroupnonbreeder","1","132"
"KR31F004","Kuruman 48","KRR",12,"23/10/2019",2019-10-22,"23/10/2019",1,"Female",144,5.217065306,2017-10-19,NA,734,2.009582478,"Disappeared","2","132"
"KR11F015","Kuruman 11","KRR",9,"20/03/2018",2018-03-17,"20/03/2018",15,"Female",49,121.7158381,2018-03-17,NA,0,0,"ingroupnonbreeder","1","133"
"KR11F015","Kuruman 11","KRR",10,"02/10/2018",2018-10-02,"10/10/2018",16,"Female",91,11.76823613,2018-03-17,NA,199,0.544832307,"ingroupnonbreeder","1","133"
"KR11F015","Kuruman 11","KRR",11,"14/03/2019",2019-03-12,"14/03/2019",22,"Female",115,69.35182863,2018-03-17,NA,362,0.991101985,"ingroupnonbreeder","1","133"
"KR11F015","Kuruman 11","KRR",12,"24/09/2019",2019-09-23,"27/09/2019",20,"Female",99,0.397720048,2018-03-17,NA,556,1.522245038,"ingroupnonbreeder","1","133"
"KR11F015","Kuruman 11","KRR",13,"31/03/2020",2020-03-30,"01/04/2020",17,"Female",104,165.6746387,2018-03-17,NA,745,2.039698836,"ingroupnonbreeder","1","133"
"KR11F015","Kuruman 11","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-03-17,99,802,2.195756331,"ingroupnonbreeder","99","133"
"KR11M012","Kuruman 11","KRR",9,"18/03/2018",2018-03-17,"20/03/2018",15,"Female",45,121.7158381,2018-03-17,NA,0,0,"ingroupnonbreeder","1","134"
"KR11M012","Kuruman 11","KRR",10,"03/10/2018",2018-10-02,"10/10/2018",16,"Female",89,11.76823613,2018-03-17,NA,200,0.547570157,"ingroupnonbreeder","1","134"
"KR11M012","Kuruman 11","KRR",11,"13/03/2019",2019-03-12,"14/03/2019",22,"Female",100,69.35182863,2018-03-17,NA,361,0.988364134,"ingroupnonbreeder","1","134"
"KR11M012","Kuruman 11","KRR",12,"25/09/2019",2019-09-23,"27/09/2019",20,"Female",90,0.397720048,2018-03-17,NA,557,1.524982888,"ingroupnonbreeder","1","134"
"KR11M012","Kuruman 11","KRR",13,"30/03/2020",2020-03-30,"01/04/2020",17,"Female",90,165.6746387,2018-03-17,NA,744,2.036960986,"ingroupnonbreeder","1","134"
"KR11M012","Kuruman 11","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-03-17,99,802,2.195756331,"ingroupnonbreeder","99","134"
"KR26F011","Kuruman 26","KRR",9,"30/03/2018",2018-03-29,"01/04/2018",15,"Female",48,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder","1","135"
"KR26F011","Kuruman 26","KRR",10,"07/11/2018",2018-11-06,"09/11/2018",9,"Female",85,17.16380656,2018-03-29,NA,223,0.610540726,"ingroupnonbreeder","1","135"
"KR26F011","Kuruman 26","KRR",12,"17/10/2019",2019-10-17,"20/10/2019",13,"Female",108,5.217065306,2018-03-29,NA,567,1.552361396,"ingroupnonbreeder","1","135"
"KR26F011","Kuruman 26","KRR",13,"04/05/2020",2020-05-04,"04/05/2020",11,"Female",116,64.81177172,2018-03-29,NA,767,2.099931554,"ingroupnonbreeder","1","135"
"KR26F011","Kuruman 26","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-03-29,99,790,2.162902122,"ingroupnonbreeder","99","135"
"KR26F012","Kuruman 26","KRR",9,"31/03/2018",2018-03-29,"01/04/2018",15,"Female",69,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder","1","136"
"KR26F012","Kuruman 26","KRR",10,"07/11/2018",2018-11-06,"09/11/2018",9,"Female",88,17.16380656,2018-03-29,NA,223,0.610540726,"ingroupnonbreeder","1","136"
"KR26F012",NA,"KRR",NA,"09/03/2019",2019-03-09,NA,NA,"Female",NA,NA,2018-03-29,NA,345,0.944558522,"Disappeared","2","136"
"KR26F013","Kuruman 26","KRR",9,"31/03/2018",2018-03-29,"01/04/2018",15,"Female",49,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder","1","137"
"KR26F013","Kuruman 26","KRR",10,"06/11/2018",2018-11-06,"09/11/2018",9,"Female",87,17.16380656,2018-03-29,NA,222,0.607802875,"ingroupnonbreeder","1","137"
"KR26F013","Kuruman 26","KRR",12,"17/10/2019",2019-10-17,"20/10/2019",13,"Female",118,5.217065306,2018-03-29,NA,567,1.552361396,"ingroupnonbreeder","1","137"
"KR26F013","Kuruman 26","KRR",13,"04/05/2020",2020-05-04,"04/05/2020",11,"Female",135,64.81177172,2018-03-29,NA,767,2.099931554,"ingroupnonbreeder","1","137"
"KR26F013","Kuruman 26","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-03-29,99,790,2.162902122,"ingroupnonbreeder","99","137"
"KR27F012","Kuruman 27","KRR",9,"07/04/2018",2018-04-05,"11/04/2018",16,"Female",27,171.3225646,2018-04-05,NA,0,0,"ingroupnonbreeder","1","138"
"KR27F012","Kuruman 27","KRR",10,"29/11/2018",2018-11-25,"29/11/2018",8,"Female",90,17.16380656,2018-04-05,NA,238,0.651608487,"ingroupnonbreeder","1","138"
"KR27F012","Kuruman 27","KRR",12,"16/09/2019",2019-09-16,"21/09/2019",6,"Female",111,0.397720048,2018-04-05,NA,529,1.448323066,"ingroupnonbreeder","1","138"
"KR27F012",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2018-04-05,NA,700,1.916495551,"Disappeared","2","138"
"KR27F013","Kuruman 27","KRR",9,"06/04/2018",2018-04-05,"11/04/2018",16,"Female",34,171.3225646,2018-04-05,NA,0,0,"ingroupnonbreeder","1","139"
"KR27F013","Kuruman 27","KRR",10,"27/11/2018",2018-11-25,"29/11/2018",8,"Female",97,17.16380656,2018-04-05,NA,236,0.646132786,"ingroupnonbreeder","1","139"
"KR27F013","Kuruman 27","KRR",12,"17/09/2019",2019-09-16,"21/09/2019",6,"Female",107,0.397720048,2018-04-05,NA,530,1.451060917,"ingroupnonbreeder","1","139"
"KR27F013","Kuruman 27","KRR",13,"06/05/2020",2020-05-05,"06/05/2020",8,"Female",92,64.81177172,2018-04-05,NA,762,2.0862423,"ingroupnonbreeder","1","139"
"KR27F013","Kuruman 27","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-04-05,99,783,2.143737166,"ingroupnonbreeder","99","139"
"KR28F006","Kuruman 28","KRR",9,"22/04/2018",2018-04-20,"24/04/2018",8,"Female",33,171.3225646,2018-04-20,NA,0,0,"ingroupnonbreeder","1","140"
"KR28F006","Kuruman 28","KRR",10,"16/09/2018",2018-09-15,"18/09/2018",9,"Female",74,3.838321871,2018-04-20,NA,149,0.407939767,"ingroupnonbreeder","1","140"
"KR28F006","Kuruman 28","KRR",11,"19/03/2019",2019-03-19,"20/03/2019",11,"Female",97,69.35182863,2018-04-20,NA,333,0.911704312,"ingroupnonbreeder","1","140"
"KR28F006","Kuruman 28","KRR",12,"16/09/2019",2019-09-16,"19/09/2019",8,"Female",112,0.397720048,2018-04-20,NA,514,1.407255305,"ingroupnonbreeder","1","140"
