"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","CaptureStart","CaptureEnd","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state","id"
"KR45M002","Kuruman 45","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-03-23,99,65,0.177960301,"ingroupnonbreeder","99","252"
"KR20M024","Kuruman 20","KRR",13,"08/04/2020",2020-04-06,"11/04/2020",19,"Male",60,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder","1","253"
"KR20M024","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","253"
"KR20M027","Kuruman 20","KRR",13,"08/04/2020",2020-04-06,"11/04/2020",19,"Male",83,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder","1","254"
"KR20M027","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","254"
"KR20M028","Kuruman 20","KRR",13,"09/04/2020",2020-04-06,"11/04/2020",19,"Male",86,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder","1","255"
"KR20M028","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","255"
"KR20M030","Kuruman 20","KRR",13,"10/04/2020",2020-04-06,"11/04/2020",19,"Male",21,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder","1","256"
"KR20M030","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","256"
"KR20M031","Kuruman 20","KRR",13,"11/04/2020",2020-04-06,"11/04/2020",19,"Male",21,135.605622,2020-04-06,NA,5,0.013689254,"ingroupnonbreeder","1","257"
"KR20M031","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder","99","257"
"KR35M007","Kuruman 35","KRR",13,"13/04/2020",2020-04-13,"14/04/2020",9,"Male",54,135.605622,2020-04-13,NA,0,0,"ingroupnonbreeder","1","258"
"KR35M007","Kuruman 35","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-13,99,44,0.120465435,"ingroupnonbreeder","99","258"
"KR35M008","Kuruman 35","KRR",13,"14/04/2020",2020-04-13,"14/04/2020",9,"Male",55,135.605622,2020-04-13,NA,0,0,"ingroupnonbreeder","1","259"
"KR35M008","Kuruman 35","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-13,99,44,0.120465435,"ingroupnonbreeder","99","259"
"KR31M021","Kuruman 31","KRR",13,"23/04/2020",2020-04-20,"23/04/2020",17,"Male",24,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","260"
"KR31M021","Kuruman 31","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","260"
"KR8M044","Kuruman 8","KRR",13,"21/04/2020",2020-04-20,"21/04/2020",22,"Male",22,135.605622,2020-04-20,NA,0,0,"ingroupnonbreeder","1","261"
"KR8M044","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-20,99,37,0.101300479,"ingroupnonbreeder","99","261"
"KR53M003","Kuruman 53","KRR",13,"23/04/2020",2020-04-22,"23/04/2020",5,"Male",60,135.605622,2020-04-22,NA,0,0,"ingroupnonbreeder","1","262"
"KR53M003","Kuruman 53","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-22,99,35,0.095824778,"ingroupnonbreeder","99","262"
"KR53M004","Kuruman 53","KRR",13,"23/04/2020",2020-04-22,"23/04/2020",5,"Male",50,135.605622,2020-04-22,NA,0,0,"ingroupnonbreeder","1","263"
"KR53M004","Kuruman 53","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-22,99,35,0.095824778,"ingroupnonbreeder","99","263"
"KR30M004","Kuruman 30","KRR",13,"27/04/2020",2020-04-27,"28/04/2020",10,"Male",81,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder","1","264"
"KR30M004","Kuruman 30","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder","99","264"
"KR30M007","Kuruman 30","KRR",13,"28/04/2020",2020-04-27,"28/04/2020",10,"Male",38,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder","1","265"
"KR30M007","Kuruman 30","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder","99","265"
"KR30M008","Kuruman 30","KRR",13,"28/04/2020",2020-04-27,"28/04/2020",10,"Male",19,135.605622,2020-04-27,NA,0,0,"ingroupnonbreeder","1","266"
"KR30M008","Kuruman 30","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-04-27,99,30,0.082135524,"ingroupnonbreeder","99","266"
"KR27M019","Kuruman 27","KRR",13,"05/05/2020",2020-05-05,"06/05/2020",8,"Male",78,64.81177172,2020-05-05,NA,0,0,"ingroupnonbreeder","1","267"
"KR27M019","Kuruman 27","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-05-05,99,22,0.060232717,"ingroupnonbreeder","99","267"
"KR27M020","Kuruman 27","KRR",13,"06/05/2020",2020-05-05,"06/05/2020",8,"Male",90,64.81177172,2020-05-05,NA,0,0,"ingroupnonbreeder","1","268"
"KR27M020","Kuruman 27","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-05-05,99,22,0.060232717,"ingroupnonbreeder","99","268"
"KR49M019","Kuruman 49","KRR",13,"20/05/2020",2020-05-19,"20/05/2020",13,"Male",57,64.81177172,2020-05-19,NA,0,0,"ingroupnonbreeder","1","269"
"KR49M019","Kuruman 49","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-05-19,99,8,0.021902806,"ingroupnonbreeder","99","269"
"KR49M020","Kuruman 49","KRR",13,"20/05/2020",2020-05-19,"20/05/2020",13,"Male",69,64.81177172,2020-05-19,NA,0,0,"ingroupnonbreeder","1","270"
"KR49M020","Kuruman 49","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-05-19,99,8,0.021902806,"ingroupnonbreeder","99","270"
"KR7M027","Kuruman 7","KRR",13,"20/05/2020",2020-05-20,"20/05/2020",6,"Male",74,64.81177172,2020-05-20,NA,0,0,"ingroupnonbreeder","1","271"
"KR7M027","Kuruman 7","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Male",NA,64.81177172,2020-05-20,99,7,0.019164956,"ingroupnonbreeder","99","271"
